java.org.pitest.mutationtest.tooling.MutationCoverage,4,0,0,
java.org.pitest.classpath.ArchiveClassPathRoot,1,0,0,
java.org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator,1,0,0,
java.org.pitest.mutationtest.config.SettingsFactory,3,0,0,
java.org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator,2,0,0,
java.org.pitest.classinfo.ComputeClassWriter,6,0,0,
java.org.pitest.mutationtest.engine.MutationIdentifier,8,0,0,
java.org.pitest.util.SocketFinder,1,0,0,
java.org.pitest.mutationtest.engine.gregor.mutators.MethodCallMethodVisitor,4,0,0,
java.org.pitest.testapi.execute.MultipleTestGroup,3,0,0,
